evaluation,replicate,metric,value
Similarity-grouped development OOF,70,ECE_equal_frequency_10,0.009045433000964224
Similarity-grouped development OOF,70,Calibration_intercept,0.06919440544405701
Similarity-grouped development OOF,70,Calibration_slope,0.9838123738525019
Similarity-grouped development OOF,71,Brier,0.046307728977188926
Similarity-grouped development OOF,71,LogLoss,0.1540151293675976
Similarity-grouped development OOF,71,ECE_equal_width_10,0.014179749159461342
Similarity-grouped development OOF,71,ECE_equal_frequency_10,0.010770064571836827
Similarity-grouped development OOF,71,Calibration_intercept,-0.028801392192581918
Similarity-grouped development OOF,71,Calibration_slope,1.0314022536194987
Similarity-grouped development OOF,72,Brier,0.04864314576105491
Similarity-grouped development OOF,72,LogLoss,0.16361568156595138
Similarity-grouped development OOF,72,ECE_equal_width_10,0.01329604035137978
Similarity-grouped development OOF,72,ECE_equal_frequency_10,0.006083217380540212
Similarity-grouped development OOF,72,Calibration_intercept,0.05834665205115674
Similarity-grouped development OOF,72,Calibration_slope,1.0081598213255527
Similarity-grouped development OOF,73,Brier,0.051335119509618735
Similarity-grouped development OOF,73,LogLoss,0.16877317669126737
Similarity-grouped development OOF,73,ECE_equal_width_10,0.014909066774294613
Similarity-grouped development OOF,73,ECE_equal_frequency_10,0.01102507036338013
Similarity-grouped development OOF,73,Calibration_intercept,0.016012755417482115
Similarity-grouped development OOF,73,Calibration_slope,0.9859231367489769
Similarity-grouped development OOF,74,Brier,0.05098757582614638
Similarity-grouped development OOF,74,LogLoss,0.17003425024238555
Similarity-grouped development OOF,74,ECE_equal_width_10,0.013154717358052527
Similarity-grouped development OOF,74,ECE_equal_frequency_10,0.010208250968530258
Similarity-grouped development OOF,74,Calibration_intercept,-0.02678917476489175
Similarity-grouped development OOF,74,Calibration_slope,0.9674211611223463
Similarity-grouped development OOF,75,Brier,0.046541701247957194
Similarity-grouped development OOF,75,LogLoss,0.151631357707986
Similarity-grouped development OOF,75,ECE_equal_width_10,0.013617173546159721
Similarity-grouped development OOF,75,ECE_equal_frequency_10,0.013153031992681162
Similarity-grouped development OOF,75,Calibration_intercept,-0.011383166971856514
Similarity-grouped development OOF,75,Calibration_slope,1.0501611906079298
Similarity-grouped development OOF,76,Brier,0.048377996463595696
Similarity-grouped development OOF,76,LogLoss,0.16307498251640434
Similarity-grouped development OOF,76,ECE_equal_width_10,0.013904095966310346
Similarity-grouped development OOF,76,ECE_equal_frequency_10,0.010840361372922968
Similarity-grouped development OOF,76,Calibration_intercept,0.06539126090665262
Similarity-grouped development OOF,76,Calibration_slope,0.9783363363760678
Similarity-grouped development OOF,77,Brier,0.04808726347826241
Similarity-grouped development OOF,77,LogLoss,0.16137750480254856
Similarity-grouped development OOF,77,ECE_equal_width_10,0.014862646735081263
Similarity-grouped development OOF,77,ECE_equal_frequency_10,0.019030143778373292
Similarity-grouped development OOF,77,Calibration_intercept,-0.19463775636077493
Similarity-grouped development OOF,77,Calibration_slope,0.9972953072378463
Similarity-grouped development OOF,78,Brier,0.04340707532773609
Similarity-grouped development OOF,78,LogLoss,0.1465861299502382
Similarity-grouped development OOF,78,ECE_equal_width_10,0.007506837795536723
Similarity-grouped development OOF,78,ECE_equal_frequency_10,0.006291223894983741
Similarity-grouped development OOF,78,Calibration_intercept,0.03556944731198588
Similarity-grouped development OOF,78,Calibration_slope,1.0695428332185701
Similarity-grouped development OOF,79,Brier,0.04617845778652757
Similarity-grouped development OOF,79,LogLoss,0.15410896031814209
Similarity-grouped development OOF,79,ECE_equal_width_10,0.0106610367967295
Similarity-grouped development OOF,79,ECE_equal_frequency_10,0.008731408984335413
Similarity-grouped development OOF,79,Calibration_intercept,0.0926449465677805
Similarity-grouped development OOF,79,Calibration_slope,1.0483036967197479
Similarity-grouped development OOF,80,Brier,0.043220110078055665
Similarity-grouped development OOF,80,LogLoss,0.14572250089522998
Similarity-grouped development OOF,80,ECE_equal_width_10,0.010327739219899332
Similarity-grouped development OOF,80,ECE_equal_frequency_10,0.011419976123481324
Similarity-grouped development OOF,80,Calibration_intercept,0.07915188078666618
Similarity-grouped development OOF,80,Calibration_slope,1.089782592188152
Similarity-grouped development OOF,81,Brier,0.047697743452242064
Similarity-grouped development OOF,81,LogLoss,0.156205322808005
Similarity-grouped development OOF,81,ECE_equal_width_10,0.017049975576543717
Similarity-grouped development OOF,81,ECE_equal_frequency_10,0.01047816871017867
Similarity-grouped development OOF,81,Calibration_intercept,-0.07528113809205755
Similarity-grouped development OOF,81,Calibration_slope,1.0507215564211563
Similarity-grouped development OOF,82,Brier,0.047848817160886785
Similarity-grouped development OOF,82,LogLoss,0.15816998499316065
Similarity-grouped development OOF,82,ECE_equal_width_10,0.012824446913465487
Similarity-grouped development OOF,82,ECE_equal_frequency_10,0.008877321884356299
Similarity-grouped development OOF,82,Calibration_intercept,0.012464135089263048
Similarity-grouped development OOF,82,Calibration_slope,1.034654104016679
Similarity-grouped development OOF,83,Brier,0.053306271548009695
Similarity-grouped development OOF,83,LogLoss,0.17705056996250285
Similarity-grouped development OOF,83,ECE_equal_width_10,0.012382474702124377
Similarity-grouped development OOF,83,ECE_equal_frequency_10,0.013889260818904865
Similarity-grouped development OOF,83,Calibration_intercept,0.18433483467118594
Similarity-grouped development OOF,83,Calibration_slope,0.9631741619571357
Similarity-grouped development OOF,84,Brier,0.048254562126787456
Similarity-grouped development OOF,84,LogLoss,0.16059602517350716
Similarity-grouped development OOF,84,ECE_equal_width_10,0.012241216993876326
Similarity-grouped development OOF,84,ECE_equal_frequency_10,0.007803478870049731
Similarity-grouped development OOF,84,Calibration_intercept,0.06491420173213971
Similarity-grouped development OOF,84,Calibration_slope,1.0032035544934437
Similarity-grouped development OOF,85,Brier,0.04587969126892055
Similarity-grouped development OOF,85,LogLoss,0.15394702776720967
Similarity-grouped development OOF,85,ECE_equal_width_10,0.011974208546713345
Similarity-grouped development OOF,85,ECE_equal_frequency_10,0.008136948956746416
Similarity-grouped development OOF,85,Calibration_intercept,-0.03783294773137091
Similarity-grouped development OOF,85,Calibration_slope,1.0486579391594124
Similarity-grouped development OOF,86,Brier,0.046739790001356814
Similarity-grouped development OOF,86,LogLoss,0.15365334340479753
Similarity-grouped development OOF,86,ECE_equal_width_10,0.017331065451193593
Similarity-grouped development OOF,86,ECE_equal_frequency_10,0.010302109482480323
Similarity-grouped development OOF,86,Calibration_intercept,0.03402380448635099
Similarity-grouped development OOF,86,Calibration_slope,1.0419826366197718
Similarity-grouped development OOF,87,Brier,0.04484570608893827
Similarity-grouped development OOF,87,LogLoss,0.15137074233066466
Similarity-grouped development OOF,87,ECE_equal_width_10,0.014981669107642544
Similarity-grouped development OOF,87,ECE_equal_frequency_10,0.011173487953983926
Similarity-grouped development OOF,87,Calibration_intercept,0.03534422495768066
Similarity-grouped development OOF,87,Calibration_slope,1.0572428065432617
Similarity-grouped development OOF,88,Brier,0.04985373748456282
Similarity-grouped development OOF,88,LogLoss,0.16678262841808827
Similarity-grouped development OOF,88,ECE_equal_width_10,0.02102795495625244
Similarity-grouped development OOF,88,ECE_equal_frequency_10,0.011995703786897474
Similarity-grouped development OOF,88,Calibration_intercept,0.14150869403452707
Similarity-grouped development OOF,88,Calibration_slope,0.9890820988562711
Similarity-grouped development OOF,89,Brier,0.04875949988460564
Similarity-grouped development OOF,89,LogLoss,0.16186536485650876
Similarity-grouped development OOF,89,ECE_equal_width_10,0.012748407025003653
Similarity-grouped development OOF,89,ECE_equal_frequency_10,0.011106093564243219
Similarity-grouped development OOF,89,Calibration_intercept,0.017756550380776927
Similarity-grouped development OOF,89,Calibration_slope,0.9816904562044189
Similarity-grouped development OOF,90,Brier,0.05279441883275171
Similarity-grouped development OOF,90,LogLoss,0.1739308662680866
Similarity-grouped development OOF,90,ECE_equal_width_10,0.019269464248824825
Similarity-grouped development OOF,90,ECE_equal_frequency_10,0.015680753255442915
Similarity-grouped development OOF,90,Calibration_intercept,0.012190220455136618
Similarity-grouped development OOF,90,Calibration_slope,0.9533771959719025
Similarity-grouped development OOF,91,Brier,0.04785752535400743
Similarity-grouped development OOF,91,LogLoss,0.15858623688006881
Similarity-grouped development OOF,91,ECE_equal_width_10,0.011790489768735748
Similarity-grouped development OOF,91,ECE_equal_frequency_10,0.009194059894132902
Similarity-grouped development OOF,91,Calibration_intercept,0.10012659630804166
Similarity-grouped development OOF,91,Calibration_slope,1.0225223852605956
Similarity-grouped development OOF,92,Brier,0.046037829544769315
Similarity-grouped development OOF,92,LogLoss,0.15496042495385415
Similarity-grouped development OOF,92,ECE_equal_width_10,0.006491932996005938
Similarity-grouped development OOF,92,ECE_equal_frequency_10,0.011259552221910593
Similarity-grouped development OOF,92,Calibration_intercept,0.14737952516020159
Similarity-grouped development OOF,92,Calibration_slope,1.044379230090086
Similarity-grouped development OOF,93,Brier,0.045865717297235944
Similarity-grouped development OOF,93,LogLoss,0.1553447630764569
Similarity-grouped development OOF,93,ECE_equal_width_10,0.021275182087632422
Similarity-grouped development OOF,93,ECE_equal_frequency_10,0.013271962036065262
Similarity-grouped development OOF,93,Calibration_intercept,0.2556748553147283
Similarity-grouped development OOF,93,Calibration_slope,1.051318882286255
Similarity-grouped development OOF,94,Brier,0.05012633520959391
Similarity-grouped development OOF,94,LogLoss,0.16711408093337546
Similarity-grouped development OOF,94,ECE_equal_width_10,0.013870710189858687
Similarity-grouped development OOF,94,ECE_equal_frequency_10,0.01141517383803439
Similarity-grouped development OOF,94,Calibration_intercept,0.1742936092366731
Similarity-grouped development OOF,94,Calibration_slope,1.0062146611004836
Similarity-grouped development OOF,95,Brier,0.04930925499965406
Similarity-grouped development OOF,95,LogLoss,0.1640070646352377
Similarity-grouped development OOF,95,ECE_equal_width_10,0.011403589577350728
Similarity-grouped development OOF,95,ECE_equal_frequency_10,0.014590563444934675
Similarity-grouped development OOF,95,Calibration_intercept,0.12474525438822044
Similarity-grouped development OOF,95,Calibration_slope,0.998836691431349
Similarity-grouped development OOF,96,Brier,0.044981226405813646
Similarity-grouped development OOF,96,LogLoss,0.15197395235745753
Similarity-grouped development OOF,96,ECE_equal_width_10,0.01735254914281649
Similarity-grouped development OOF,96,ECE_equal_frequency_10,0.011336394362884378
Similarity-grouped development OOF,96,Calibration_intercept,0.09469031889002709
Similarity-grouped development OOF,96,Calibration_slope,1.0542939428011098
Similarity-grouped development OOF,97,Brier,0.045319761461728995
Similarity-grouped development OOF,97,LogLoss,0.1514668520467003
Similarity-grouped development OOF,97,ECE_equal_width_10,0.012724102260766038
Similarity-grouped development OOF,97,ECE_equal_frequency_10,0.011062723913599115
Similarity-grouped development OOF,97,Calibration_intercept,-0.10540214119238067
Similarity-grouped development OOF,97,Calibration_slope,1.0704985169932901
Similarity-grouped development OOF,98,Brier,0.04670330073316423
Similarity-grouped development OOF,98,LogLoss,0.15283074115991066
Similarity-grouped development OOF,98,ECE_equal_width_10,0.013502433506712895
Similarity-grouped development OOF,98,ECE_equal_frequency_10,0.012356389110487174
Similarity-grouped development OOF,98,Calibration_intercept,0.0014438716479898894
Similarity-grouped development OOF,98,Calibration_slope,1.0274016321746169
Similarity-grouped development OOF,99,Brier,0.05228747539002082
Similarity-grouped development OOF,99,LogLoss,0.1722959552160953
Similarity-grouped development OOF,99,ECE_equal_width_10,0.015889159333368152
Similarity-grouped development OOF,99,ECE_equal_frequency_10,0.011917937274367593
Similarity-grouped development OOF,99,Calibration_intercept,0.18177740908271864
Similarity-grouped development OOF,99,Calibration_slope,0.98901531840145
Similarity-grouped development OOF,100,Brier,0.04807759182385011
Similarity-grouped development OOF,100,LogLoss,0.15943570387929548
Similarity-grouped development OOF,100,ECE_equal_width_10,0.01614252097027257
Similarity-grouped development OOF,100,ECE_equal_frequency_10,0.013213020730739199
Similarity-grouped development OOF,100,Calibration_intercept,0.15312652451286524
Similarity-grouped development OOF,100,Calibration_slope,1.023569913028292
Similarity-grouped development OOF,101,Brier,0.04586420840179107
Similarity-grouped development OOF,101,LogLoss,0.15398525935092516
